run_id,qid,domain,model,setting,prompt,output,latency_ms,ts,version,finish_reason,usage,error,domain_gold,bertscore_f1,bertscore_f1_percent
1,POL006,politics,gemini_pro,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
An international organization formed after World War II sought to maintain peace and cooperation.
Snippet B:
This organization, founded in 1945, is the United Nations.

Question:
Which organization founded in 1945 aims to promote international peace and cooperation?

Answer:",United Nations,405,2025-09-16T12:13:22.781937,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,politics,1.0000014305114746,100.00014305114746
1,POL006,politics,gemini_pro,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
An international organization formed after World War II sought to maintain peace and cooperation.
Snippet B:
This organization, founded in 1945, is the United Nations.
Distractor Snippet:
The League of Nations was founded after World War I and dissolved earlier.

Question:
Which organization was founded in 1945 to promote peace?

Answer:",United Nations,419,2025-09-16T12:13:23.201598,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,politics,1.0000014305114746,100.00014305114746
1,POL006,politics,gemini_pro,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
An international organization formed after World War II sought to maintain peace and cooperation.
Snippet B:
This organization, founded in 1945, is the United Nations.
Distractor Snippet:
The League of Nations was founded after World War I and dissolved earlier.

Question:
Which organization founded in 1945 aims to promote international peace and cooperation?

Answer:",United Nations,437,2025-09-16T12:13:23.639135,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,politics,1.0000014305114746,100.00014305114746
1,POL007,politics,gemini_pro,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The U.S. federal judiciary is headed by its highest tribunal.
Snippet B:
The highest court in the United States is the Supreme Court.

Question:
What is the highest court in the United States?

Answer:",Supreme Court,481,2025-09-16T12:13:24.121137,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,politics,0.9999978542327881,99.99978542327881
1,POL007,politics,gemini_pro,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The U.S. federal judiciary is headed by its highest tribunal.
Snippet B:
The highest court in the United States is the Supreme Court.

Question:
What is the highest court in the United States?

Answer:",Supreme Court,518,2025-09-16T12:13:24.639762,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,politics,0.9999978542327881,99.99978542327881
1,POL007,politics,gemini_pro,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The U.S. federal judiciary is headed by its highest tribunal.
Snippet B:
The highest court in the United States is the Supreme Court.
Distractor Snippet:
Federal courts of appeals are intermediate courts below the Supreme Court.

Question:
What is the highest court in the United States?

Answer:",Supreme Court,616,2025-09-16T12:13:25.256309,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,politics,0.9999978542327881,99.99978542327881
1,POL007,politics,gemini_pro,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The U.S. federal judiciary is headed by its highest tribunal.
Snippet B:
The highest court in the United States is the Supreme Court.
Distractor Snippet:
Federal courts of appeals are intermediate courts below the Supreme Court.

Question:
What is the highest court in the United States?

Answer:",Supreme Court,496,2025-09-16T12:13:25.753340,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,politics,0.9999978542327881,99.99978542327881
1,POL008,politics,gemini_pro,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A 1992 treaty signed in Maastricht created a new political and economic union.
Snippet B:
This Treaty on European Union established the European Union (EU).

Question:
Which treaty established the European Union?

Answer:",Maastricht Treaty,512,2025-09-16T12:13:26.265995,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,politics,0.9999992847442627,99.99992847442627
1,POL008,politics,gemini_pro,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A 1992 treaty signed in Maastricht created a new political and economic union.
Snippet B:
This Treaty on European Union established the European Union (EU).

Question:
Which 1992 treaty established the European Union?

Answer:",Maastricht Treaty,569,2025-09-16T12:13:26.836053,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,politics,0.9999992847442627,99.99992847442627
1,POL008,politics,gemini_pro,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A 1992 treaty signed in Maastricht created a new political and economic union.
Snippet B:
This Treaty on European Union established the European Union (EU).
Distractor Snippet:
The Lisbon Treaty reformed the EU later but did not originally establish it.

Question:
Which treaty established the European Union?

Answer:",Maastricht Treaty,555,2025-09-16T12:13:27.391786,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,politics,0.9999992847442627,99.99992847442627
1,POL008,politics,gemini_pro,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A 1992 treaty signed in Maastricht created a new political and economic union.
Snippet B:
This Treaty on European Union established the European Union (EU).
Distractor Snippet:
The Lisbon Treaty reformed the EU later but did not originally establish it.

Question:
Which 1992 treaty established the European Union?

Answer:",Maastricht Treaty,512,2025-09-16T12:13:27.903980,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,politics,0.9999992847442627,99.99992847442627
1,POL009,politics,gemini_pro,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A system where a state is headed by a king or queen, typically hereditary, is one form of government.
Snippet B:
That form is called a monarchy.

Question:
What is the term for rule by a king or queen?

Answer:",monarchy,512,2025-09-16T12:13:28.416254,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,politics,0.2882479727268219,28.82479727268219
1,POL009,politics,gemini_pro,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A system where a state is headed by a king or queen, typically hereditary, is one form of government.
Snippet B:
That form is called a monarchy.

Question:
What is the form of government headed by a king or queen called?

Answer:",monarchy,511,2025-09-16T12:13:28.927762,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,politics,0.2882479727268219,28.82479727268219
1,POL009,politics,gemini_pro,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A system where a state is headed by a king or queen, typically hereditary, is one form of government.
Snippet B:
That form is called a monarchy.
Distractor Snippet:
An aristocracy denotes rule by a privileged class, not necessarily a single monarch.

Question:
What is the term for rule by a king or queen?

Answer:",monarchy,573,2025-09-16T12:13:29.501050,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,politics,0.2882479727268219,28.82479727268219
1,POL009,politics,gemini_pro,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A system where a state is headed by a king or queen, typically hereditary, is one form of government.
Snippet B:
That form is called a monarchy.
Distractor Snippet:
An aristocracy denotes rule by a privileged class, not necessarily a single monarch.

Question:
What is the form of government headed by a king or queen called?

Answer:",monarchy,556,2025-09-16T12:13:30.057668,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,politics,0.2882479727268219,28.82479727268219
1,POL010,politics,gemini_pro,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
After the end of apartheid, South Africa held its first fully inclusive elections in 1994.
Snippet B:
Nelson Mandela was elected as the country’s first Black president that year.

Question:
Who became South Africa’s first Black president in 1994?

Answer:",Nelson Mandela,510,2025-09-16T12:13:30.568394,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,politics,0.999998927116394,99.9998927116394
1,POL010,politics,gemini_pro,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
After the end of apartheid, South Africa held its first fully inclusive elections in 1994.
Snippet B:
Nelson Mandela was elected as the country’s first Black president that year.

Question:
Who became South Africa’s first Black president in 1994?

Answer:",Nelson Mandela,427,2025-09-16T12:13:30.995548,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,politics,0.999998927116394,99.9998927116394
1,POL010,politics,gemini_pro,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
After the end of apartheid, South Africa held its first fully inclusive elections in 1994.
Snippet B:
Nelson Mandela was elected as the country’s first Black president that year.
Distractor Snippet:
Thabo Mbeki succeeded Mandela later, becoming president in 1999.

Question:
Who became South Africa’s first Black president in 1994?

Answer:",Nelson Mandela,1514,2025-09-16T12:13:32.510517,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,politics,0.999998927116394,99.9998927116394
1,POL010,politics,gemini_pro,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
After the end of apartheid, South Africa held its first fully inclusive elections in 1994.
Snippet B:
Nelson Mandela was elected as the country’s first Black president that year.
Distractor Snippet:
Thabo Mbeki succeeded Mandela later, becoming president in 1999.

Question:
Who became South Africa’s first Black president in 1994?

Answer:",Nelson Mandela,515,2025-09-16T12:13:33.026559,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,politics,0.999998927116394,99.9998927116394
1,LIT001,literature,gemini_pro,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A tragic love story set in Verona is among the most famous works of an English playwright.
Snippet B:
'Romeo and Juliet' was written by William Shakespeare.

Question:
Who wrote 'Romeo and Juliet'?

Answer:",William Shakespeare,613,2025-09-16T12:13:33.640237,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,1.0000014305114746,100.00014305114746
1,LIT001,literature,gemini_pro,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A tragic love story set in Verona is among the most famous works of an English playwright.
Snippet B:
'Romeo and Juliet' was written by William Shakespeare.

Question:
Who wrote the tragedy set in Verona about star‑crossed lovers?

Answer:",William Shakespeare,612,2025-09-16T12:13:34.252714,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,1.0000014305114746,100.00014305114746
1,LIT001,literature,gemini_pro,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A tragic love story set in Verona is among the most famous works of an English playwright.
Snippet B:
'Romeo and Juliet' was written by William Shakespeare.
Distractor Snippet:
Christopher Marlowe was a contemporary dramatist but not the author of this play.

Question:
Who wrote 'Romeo and Juliet'?

Answer:",William Shakespeare,512,2025-09-16T12:13:34.765075,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,1.0000014305114746,100.00014305114746
1,LIT001,literature,gemini_pro,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A tragic love story set in Verona is among the most famous works of an English playwright.
Snippet B:
'Romeo and Juliet' was written by William Shakespeare.
Distractor Snippet:
Christopher Marlowe was a contemporary dramatist but not the author of this play.

Question:
Who wrote the tragedy set in Verona about star‑crossed lovers?

Answer:",William Shakespeare,613,2025-09-16T12:13:35.378998,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,1.0000014305114746,100.00014305114746
1,LIT002,literature,gemini_pro,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A 19th‑century novel features Elizabeth Bennet and Mr. Darcy in a tale of manners and marriage.
Snippet B:
'Pride and Prejudice' was written by Jane Austen.

Question:
Who wrote 'Pride and Prejudice'?

Answer:",Jane Austen,1126,2025-09-16T12:13:36.505253,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,1.0000014305114746,100.00014305114746
1,LIT002,literature,gemini_pro,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A 19th‑century novel features Elizabeth Bennet and Mr. Darcy in a tale of manners and marriage.
Snippet B:
'Pride and Prejudice' was written by Jane Austen.

Question:
Who is the author of 'Pride and Prejudice'?

Answer:",Jane Austen,614,2025-09-16T12:13:37.119793,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,1.0000014305114746,100.00014305114746
1,LIT002,literature,gemini_pro,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A 19th‑century novel features Elizabeth Bennet and Mr. Darcy in a tale of manners and marriage.
Snippet B:
'Pride and Prejudice' was written by Jane Austen.
Distractor Snippet:
Charlotte Brontë authored 'Jane Eyre,' not this novel.

Question:
Who wrote 'Pride and Prejudice'?

Answer:",Jane Austen,614,2025-09-16T12:13:37.734854,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,1.0000014305114746,100.00014305114746
1,LIT002,literature,gemini_pro,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A 19th‑century novel features Elizabeth Bennet and Mr. Darcy in a tale of manners and marriage.
Snippet B:
'Pride and Prejudice' was written by Jane Austen.
Distractor Snippet:
Charlotte Brontë authored 'Jane Eyre,' not this novel.

Question:
Who is the author of 'Pride and Prejudice'?

Answer:",Jane Austen,469,2025-09-16T12:13:38.204981,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,1.0000014305114746,100.00014305114746
1,LIT003,literature,gemini_pro,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
In Tolkien’s epic, a hobbit carries the One Ring toward Mount Doom to destroy it.
Snippet B:
The ring‑bearer in 'The Lord of the Rings' is Frodo Baggins.

Question:
What is the name of the hobbit who carries the One Ring?

Answer:",Frodo Baggins,421,2025-09-16T12:13:38.626607,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,1.0000007152557373,100.00007152557373
1,LIT003,literature,gemini_pro,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
In Tolkien’s epic, a hobbit carries the One Ring toward Mount Doom to destroy it.
Snippet B:
The ring‑bearer in 'The Lord of the Rings' is Frodo Baggins.

Question:
Who is the hobbit that carries the One Ring to Mount Doom?

Answer:",Frodo Baggins,521,2025-09-16T12:13:39.147909,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,1.0000007152557373,100.00007152557373
1,LIT003,literature,gemini_pro,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
In Tolkien’s epic, a hobbit carries the One Ring toward Mount Doom to destroy it.
Snippet B:
The ring‑bearer in 'The Lord of the Rings' is Frodo Baggins.
Distractor Snippet:
Bilbo Baggins carried the ring earlier in 'The Hobbit,' not in the main quest to Mordor.

Question:
What is the name of the hobbit who carries the One Ring?

Answer:",Frodo Baggins,531,2025-09-16T12:13:39.679883,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,1.0000007152557373,100.00007152557373
1,LIT003,literature,gemini_pro,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
In Tolkien’s epic, a hobbit carries the One Ring toward Mount Doom to destroy it.
Snippet B:
The ring‑bearer in 'The Lord of the Rings' is Frodo Baggins.
Distractor Snippet:
Bilbo Baggins carried the ring earlier in 'The Hobbit,' not in the main quest to Mordor.

Question:
Who is the hobbit that carries the One Ring to Mount Doom?

Answer:",Frodo Baggins,560,2025-09-16T12:13:40.241010,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,1.0000007152557373,100.00007152557373
1,LIT004,literature,gemini_pro,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
An ancient Greek epic poem recounts Odysseus’s long voyage home after the Trojan War.
Snippet B:
This epic, 'The Odyssey,' is attributed to Homer.

Question:
Who wrote 'The Odyssey'?

Answer:",Homer,727,2025-09-16T12:13:40.968346,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,0.999994695186615,99.9994695186615
1,LIT004,literature,gemini_pro,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
An ancient Greek epic poem recounts Odysseus’s long voyage home after the Trojan War.
Snippet B:
This epic, 'The Odyssey,' is attributed to Homer.

Question:
Who is credited with composing 'The Odyssey'?

Answer:",Homer,1371,2025-09-16T12:13:42.339916,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,0.999994695186615,99.9994695186615
1,LIT004,literature,gemini_pro,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
An ancient Greek epic poem recounts Odysseus’s long voyage home after the Trojan War.
Snippet B:
This epic, 'The Odyssey,' is attributed to Homer.
Distractor Snippet:
Virgil wrote the 'Aeneid,' a Roman epic, not 'The Odyssey.'

Question:
Who wrote 'The Odyssey'?

Answer:",Homer,1230,2025-09-16T12:13:43.570999,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,0.999994695186615,99.9994695186615
1,LIT004,literature,gemini_pro,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
An ancient Greek epic poem recounts Odysseus’s long voyage home after the Trojan War.
Snippet B:
This epic, 'The Odyssey,' is attributed to Homer.
Distractor Snippet:
Virgil wrote the 'Aeneid,' a Roman epic, not 'The Odyssey.'

Question:
Who is credited with composing 'The Odyssey'?

Answer:",Homer,379,2025-09-16T12:13:43.950743,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,0.999994695186615,99.9994695186615
1,LIT005,literature,gemini_pro,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A novel opens with the famous line 'Call me Ishmael.'
Snippet B:
That opening belongs to Herman Melville’s 'Moby‑Dick.'

Question:
Which novel begins with the line 'Call me Ishmael'?

Answer:",Moby-Dick,478,2025-09-16T12:13:44.429465,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,0.9999996423721313,99.99996423721313
1,LIT005,literature,gemini_pro,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A novel opens with the famous line 'Call me Ishmael.'
Snippet B:
That opening belongs to Herman Melville’s 'Moby‑Dick.'

Question:
Which novel begins with the line 'Call me Ishmael'?

Answer:",Moby-Dick,474,2025-09-16T12:13:44.904442,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,0.9999996423721313,99.99996423721313
1,LIT005,literature,gemini_pro,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A novel opens with the famous line 'Call me Ishmael.'
Snippet B:
That opening belongs to Herman Melville’s 'Moby‑Dick.'
Distractor Snippet:
'The Old Man and the Sea' is a novella by Ernest Hemingway with a different opening.

Question:
Which novel begins with the line 'Call me Ishmael'?

Answer:",Moby-Dick,548,2025-09-16T12:13:45.453066,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,0.9999996423721313,99.99996423721313
1,LIT005,literature,gemini_pro,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A novel opens with the famous line 'Call me Ishmael.'
Snippet B:
That opening belongs to Herman Melville’s 'Moby‑Dick.'
Distractor Snippet:
'The Old Man and the Sea' is a novella by Ernest Hemingway with a different opening.

Question:
Which novel begins with the line 'Call me Ishmael'?

Answer:",Moby-Dick,442,2025-09-16T12:13:45.895880,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,0.9999996423721313,99.99996423721313
1,LIT006,literature,gemini_pro,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A British author created a brilliant detective living at 221B Baker Street.
Snippet B:
Sherlock Holmes was created by Arthur Conan Doyle.

Question:
Who created the detective Sherlock Holmes?

Answer:",Arthur Conan Doyle,440,2025-09-16T12:13:46.336456,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,0.9999982118606567,99.99982118606567
1,LIT006,literature,gemini_pro,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A British author created a brilliant detective living at 221B Baker Street.
Snippet B:
Sherlock Holmes was created by Arthur Conan Doyle.

Question:
Who created the detective who lives at 221B Baker Street?

Answer:",Arthur Conan Doyle,479,2025-09-16T12:13:46.816523,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,0.9999982118606567,99.99982118606567
1,LIT006,literature,gemini_pro,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A British author created a brilliant detective living at 221B Baker Street.
Snippet B:
Sherlock Holmes was created by Arthur Conan Doyle.
Distractor Snippet:
Agatha Christie created Hercule Poirot and Miss Marple, not Holmes.

Question:
Who created the detective Sherlock Holmes?

Answer:",Arthur Conan Doyle,443,2025-09-16T12:13:47.259893,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,0.9999982118606567,99.99982118606567
1,LIT006,literature,gemini_pro,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A British author created a brilliant detective living at 221B Baker Street.
Snippet B:
Sherlock Holmes was created by Arthur Conan Doyle.
Distractor Snippet:
Agatha Christie created Hercule Poirot and Miss Marple, not Holmes.

Question:
Who created the detective who lives at 221B Baker Street?

Answer:",Arthur Conan Doyle,457,2025-09-16T12:13:47.717348,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,0.9999982118606567,99.99982118606567
1,LIT007,literature,gemini_pro,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A fantasy series follows a young wizard attending a school of witchcraft and wizardry.
Snippet B:
This book series is 'Harry Potter.'

Question:
Which book series features Harry Potter?

Answer:",Harry Potter,398,2025-09-16T12:13:48.116257,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,0.9999961256980896,99.99961256980896
1,LIT007,literature,gemini_pro,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A fantasy series follows a young wizard attending a school of witchcraft and wizardry.
Snippet B:
This book series is 'Harry Potter.'

Question:
What is the title of the series about a boy wizard at a magic school?

Answer:",Harry Potter,423,2025-09-16T12:13:48.540194,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,0.9999961256980896,99.99961256980896
1,LIT007,literature,gemini_pro,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A fantasy series follows a young wizard attending a school of witchcraft and wizardry.
Snippet B:
This book series is 'Harry Potter.'
Distractor Snippet:
'The Chronicles of Narnia' is a separate fantasy series by C. S. Lewis.

Question:
Which book series features Harry Potter?

Answer:",Harry Potter,465,2025-09-16T12:13:49.006089,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,0.9999961256980896,99.99961256980896
1,LIT007,literature,gemini_pro,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A fantasy series follows a young wizard attending a school of witchcraft and wizardry.
Snippet B:
This book series is 'Harry Potter.'
Distractor Snippet:
'The Chronicles of Narnia' is a separate fantasy series by C. S. Lewis.

Question:
What is the title of the series about a boy wizard at a magic school?

Answer:",Harry Potter,414,2025-09-16T12:13:49.421081,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,0.9999961256980896,99.99961256980896
1,LIT008,literature,gemini_pro,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A dystopian novel features Big Brother and the Thought Police in a totalitarian state.
Snippet B:
'1984' was written by George Orwell.

Question:
Who wrote '1984'?

Answer:",George Orwell,476,2025-09-16T12:13:49.897902,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,0.9999978542327881,99.99978542327881
1,LIT008,literature,gemini_pro,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A dystopian novel features Big Brother and the Thought Police in a totalitarian state.
Snippet B:
'1984' was written by George Orwell.

Question:
Who wrote the dystopian novel featuring Big Brother?

Answer:",George Orwell,514,2025-09-16T12:13:50.412121,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,0.9999978542327881,99.99978542327881
1,LIT008,literature,gemini_pro,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A dystopian novel features Big Brother and the Thought Police in a totalitarian state.
Snippet B:
'1984' was written by George Orwell.
Distractor Snippet:
Aldous Huxley wrote 'Brave New World,' a different dystopia.

Question:
Who wrote '1984'?

Answer:",George Orwell,493,2025-09-16T12:13:50.905751,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,0.9999978542327881,99.99978542327881
1,LIT008,literature,gemini_pro,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A dystopian novel features Big Brother and the Thought Police in a totalitarian state.
Snippet B:
'1984' was written by George Orwell.
Distractor Snippet:
Aldous Huxley wrote 'Brave New World,' a different dystopia.

Question:
Who wrote the dystopian novel featuring Big Brother?

Answer:",George Orwell,450,2025-09-16T12:13:51.355938,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,0.9999978542327881,99.99978542327881
1,LIT009,literature,gemini_pro,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A Shakespearean tragedy depicts a Scottish general’s bloody rise to the throne and disastrous fall.
Snippet B:
The tragic king in that play is Macbeth.

Question:
Who is the tragic king in Shakespeare’s play 'Macbeth'?

Answer:",Macbeth,436,2025-09-16T12:13:51.792872,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,1.0000014305114746,100.00014305114746
1,LIT009,literature,gemini_pro,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A Shakespearean tragedy depicts a Scottish general’s bloody rise to the throne and disastrous fall.
Snippet B:
The tragic king in that play is Macbeth.

Question:
Who is the Scottish general who becomes king in a Shakespeare tragedy?

Answer:",Macbeth,474,2025-09-16T12:13:52.267289,gemini-1.5-pro,,"{'prompt_tokens': None, 'completion_tokens': None, 'total_tokens': None}",,literature,1.0000014305114746,100.00014305114746
